time,elapsed_hr,mass_g,dry_rate_g_min,dry_rate_smooth_g_min,predicted_mc_pct,estimated_airflow_cfm,d201_motor_current,d201_motor_dc_bus_voltage,d201_motor_igbt_temperature,d201_motor_power,d201_motor_speed,d201_motor_speed_setpoint,d201_motor_torque_percent,d202_oil_heater_controller_pwm_1,d202_oil_heater_controller_pwm_2,d202_oil_heater_controller_pwm_3,d204_process_vessel_inlet_gauge_pressure,d205_process_vessel_outlet_temperature_1,d206_process_vessel_outlet_dew_point,d206_process_vessel_outlet_mixing_ratio,d206_process_vessel_outlet_relative_humidity,d206_process_vessel_outlet_temperature_2,d207_process_vessel_outlet_gauge_pressure,d208_jacket_oil_temperature,d301_cooling_fan_controller_pwm,d302_condenser_inlet_temperature,d303_condenser_inlet_gauge_pressure,d304_condenser_outlet_temperature_1,d305_condenser_outlet_relative_humidity,d305_condenser_outlet_temperature_2,d306_condenser_outlet_gauge_pressure,d307_ambient_relative_humidity,d307_ambient_temperature,d308_cooling_air_inlet_relative_humidity,d308_cooling_air_inlet_temperature,d309_cooling_air_outlet_relative_humidity,d309_cooling_air_outlet_temperature,d310_condensate_temperature,d311_condensate_drum_inlet_flow,d311_condensate_drum_inlet_temperature,d401_air_heater_controller_pwm,d402_blower_fan_controller_setpoint,d403_blower_fan_inlet_temperature_1,d404_blower_fan_inlet_gauge_pressure,d405_blower_inlet_relative_humidity,d405_blower_inlet_temperature_2,d406_system_airflow,d407_air_heater_outlet_gauge_pressure,d408_air_heater_outlet_temperature,d409_barometric_pressure_kpa,internal_chip_temperature__lb1_air_handler,internal_chip_temperature__lb1_condenser,internal_chip_temperature__lb1_process_vessel,current__ch0_peak,current__ch0_rms,current__ch1_peak,current__ch1_rms,current__ch2_peak,current__ch2_rms,current__ch3_peak,current__ch3_rms,current__ch4_peak,current__ch4_rms,current__ch5_peak,current__ch5_rms,current__ch6_peak,current__ch6_rms,current__ch7_peak,current__ch7_rms,mcc134_temps__hat0_ch0,mcc134_temps__hat0_ch1,mcc134_temps__hat0_ch2,mcc134_temps__hat0_ch3,thermocouples__ch0,thermocouples__ch1,thermocouples__ch2,thermocouples__ch3,thermocouples__ch4,thermocouples__ch5,thermocouples__ch6,thermocouples__ch7,motor_kwh,oil_kwh,cooling_kwh,blower_kwh,air_kwh,total_kwh_per_kg
2026-04-15 11:16:00,0.4833,-5.3571,0.5357,-0.5175,81.8204,48.3510,0.0000,289.7469,30.7613,0.0000,0.0000,0.0000,0.0000,85.0000,85.0000,85.0000,10.0570,81.6357,39.4793,47.3564,16.5697,77.7512,39.4600,176.7314,100.0000,-181.4730,-0.3359,25.0922,60.7680,20.4729,-0.3359,45.7665,21.1249,34.2619,25.7948,45.1253,20.5775,21.4197,-0.1115,27.3974,90.7039,50.0469,28.7563,0.0241,64.3225,21.0198,-49.0594,2.1906,118.0090,102.5109,31.0000,32.5000,34.1953,1.3918,0.6037,20.7289,13.6717,64.9024,42.5795,5.5294,1.5548,6.2435,1.6896,20.3829,13.2217,19.2416,12.6974,1.8183,1.5907,,,,,52.1427,-9999.0000,74.3461,22.3755,25.1141,145.6185,20.0941,20.7303,0.0415,2.3856,0.1179,0.1105,0.7552,
2026-04-15 11:17:00,0.5000,-9.2857,-3.9286,-0.8036,81.8220,56.9657,0.0000,291.9881,30.9103,0.0000,0.0000,0.0000,0.0000,85.0000,85.0000,85.0000,9.9858,82.0501,40.1504,49.2262,17.2111,77.6980,39.8268,178.7870,100.0000,-181.4730,-0.3256,25.1327,60.7946,20.4259,-0.3359,45.7676,21.1295,33.8947,26.0086,44.9434,20.6892,21.4891,-0.1115,27.4012,100.0000,50.0469,28.7630,0.0652,64.3132,21.0440,-49.2276,2.4547,116.6164,102.5071,31.0000,32.5000,34.1953,1.3875,0.6050,20.7811,13.6571,64.9463,42.5087,4.9017,1.4212,6.3211,1.6605,20.2231,13.9074,19.0737,13.3560,1.8239,1.5890,,,,,53.2866,-9999.0000,74.4444,22.4557,25.2907,144.9423,20.1973,20.7132,0.0415,2.3856,0.1179,0.1105,0.7552,
2026-04-15 11:18:00,0.5167,-9.6429,-0.3571,-0.4286,81.8222,45.0024,0.0000,286.1214,31.0686,0.0000,0.0000,0.0000,0.0000,85.0000,85.0000,85.0000,10.0773,83.8775,41.0536,51.8607,17.1470,78.9653,41.6885,180.6896,100.0000,-181.4762,-0.3359,25.1327,60.9283,20.4147,-0.3359,45.7843,21.1327,33.6640,26.1962,44.9843,20.7311,21.5369,-0.1068,27.3859,87.0603,50.0469,28.7410,0.0755,64.3055,21.0534,-49.1632,2.2617,118.7923,102.5086,31.0000,32.5000,34.5286,1.3502,0.6013,20.7921,13.6713,64.8170,42.5219,6.3346,1.7180,7.0809,1.9817,20.2729,12.9497,19.1980,12.4234,1.8178,1.5910,,,,,54.6662,-9999.0000,75.7327,22.5656,25.5261,150.1877,20.2215,20.7269,0.0415,2.3856,0.1179,0.1105,0.7552,
2026-04-15 11:19:00,0.5333,-10.0000,-0.3571,-0.8036,81.8223,13.6719,0.0000,288.1059,31.1784,0.0000,0.0000,0.0000,0.0000,85.0000,85.0000,85.0000,10.6258,85.2392,42.0134,54.7977,16.9708,80.4661,40.2741,182.4527,100.0000,-181.4569,-0.3359,25.1733,61.0571,20.4010,-0.3359,45.7988,21.1292,33.3835,26.4237,45.2458,20.6414,21.5788,-0.1110,27.4197,40.0396,50.0469,28.7529,0.0138,64.2807,21.0704,-49.0333,2.7089,120.5637,102.5137,31.0000,32.5000,34.8620,1.3850,0.6043,20.7856,13.7042,64.8929,42.6860,6.4395,1.7616,6.8238,1.7611,20.3691,8.7175,19.2191,8.3667,1.8142,1.5867,,,,,56.0041,-9999.0000,76.9229,22.6622,25.6910,151.2084,20.1010,20.7067,0.0415,2.3856,0.1179,0.1105,0.7552,
2026-04-15 11:20:00,0.5500,-10.0000,0.0000,-1.0000,81.8223,54.6553,0.0000,291.4620,31.3561,0.0000,0.0000,0.0000,0.0000,73.6092,73.6092,73.6092,10.1889,84.1280,42.6381,56.7803,17.6852,80.2628,39.9178,184.1194,100.0000,-181.4316,-0.3359,25.2427,61.1514,20.4208,-0.3359,45.8208,21.1276,33.0680,26.7048,45.3240,20.6898,21.6531,-0.1162,27.4649,97.3880,50.0469,28.7630,0.0241,64.2512,21.0886,-49.1203,2.0586,117.3165,102.5083,31.0000,32.5000,35.1953,1.3787,0.6043,19.2572,12.2704,60.2189,38.2437,6.1112,1.6588,6.4083,1.7043,20.5493,13.8130,19.3017,13.2629,1.8183,1.5888,,,,,56.9940,-9999.0000,76.4750,22.7628,26.0293,142.0611,20.1375,20.6327,0.0415,2.3856,0.1179,0.1105,0.7552,
2026-04-15 11:21:00,0.5667,-10.0000,0.0000,-0.9464,81.8223,51.5918,0.0000,295.1214,31.4984,0.0000,0.0000,0.0000,0.0000,11.7533,11.7533,11.7533,11.2250,84.9263,43.2401,58.7778,18.3828,80.0873,43.2245,181.6940,100.0000,-181.4458,-0.3359,25.2834,61.1840,20.4306,-0.3359,45.8500,21.1402,32.6012,27.0174,45.3057,20.7536,21.6996,-0.1089,27.4997,92.7271,50.0469,28.7630,0.0961,64.2689,21.0912,-49.0675,2.2922,116.7526,102.5073,31.0000,32.5000,35.1953,1.3095,0.5967,17.5905,4.3531,55.0641,13.5780,5.1705,1.3881,5.5659,1.4939,20.4743,13.5935,19.1644,13.0650,1.8139,1.5851,,,,,58.1791,-9999.0000,76.6557,22.8828,26.2671,144.9353,20.2756,20.7435,0.0415,2.3856,0.1179,0.1105,0.7552,
2026-04-15 11:22:00,0.5833,-10.0000,0.0000,-1.0000,81.8223,12.1025,0.0000,294.3016,31.5625,0.0000,0.0000,0.0000,0.0000,41.8647,41.8647,41.8647,11.0117,86.6004,43.9851,61.3378,18.1078,81.4264,41.6271,175.5322,100.0000,-181.4427,-0.3359,25.3071,61.1577,20.5223,-0.3359,45.8566,21.1594,32.1717,27.3702,45.1411,20.8871,21.7464,-0.1073,27.5370,36.7440,50.0469,28.7630,-0.0171,64.2662,21.0998,-49.1120,2.6884,118.9833,102.5126,31.0000,32.5000,35.1953,1.4343,0.6011,20.8466,9.5573,65.1305,29.7703,5.8531,1.5053,5.9336,1.5317,20.3206,8.2644,19.0559,7.9304,1.8149,1.5827,,,,,59.5160,-9999.0000,77.8767,22.9942,26.6656,148.7769,20.3271,20.6738,0.0415,2.3856,0.1179,0.1105,0.7552,
2026-04-15 11:23:00,0.6000,-7.6786,2.3214,-0.7679,81.8214,42.8911,0.0000,290.9058,31.6682,0.0000,0.0000,0.0000,0.0000,64.3970,64.3970,64.3970,10.8898,85.5982,44.3259,62.5348,18.2366,81.6944,42.4721,174.3501,100.0000,-181.4508,-0.3359,25.3172,61.1192,20.5573,-0.3359,45.8606,21.1760,31.6890,27.6156,45.0626,20.9029,21.8104,-0.1099,27.5746,83.0270,50.0469,28.7630,-0.0171,64.2664,21.1104,-49.1896,2.2313,116.5995,102.5081,31.0000,32.5000,35.1953,1.4223,0.6024,20.7977,11.9071,64.8700,37.0868,5.4607,1.4682,6.5954,1.6745,20.4120,12.6059,19.1331,12.1096,1.8131,1.5782,,,,,60.4415,-9999.0000,77.7257,23.1989,26.8132,140.4000,20.2947,20.7207,0.0415,2.3856,0.1179,0.1105,0.7552,
2026-04-15 11:24:00,0.6167,0.0000,7.6786,0.1429,81.8182,58.8094,0.0000,293.1949,31.7393,0.0000,0.0000,0.0000,0.0000,78.3553,78.3553,78.3553,10.0063,84.9612,44.5181,63.2289,18.8587,81.0958,41.6578,175.7358,100.0000,-181.4480,-0.3359,25.3561,61.1874,20.4645,-0.3359,45.8542,21.1895,31.4490,27.7487,44.9617,20.9619,21.9421,-0.1073,27.6070,100.0000,50.0469,28.7580,0.0344,64.2769,21.1257,-48.0746,2.0688,114.3138,102.5072,31.0000,32.5000,35.1953,1.3456,0.5990,20.7086,13.1208,64.6017,40.8447,6.2858,1.7867,7.1743,1.9394,20.4349,13.9912,19.2782,13.4279,1.8083,1.5778,,,,,61.5133,-9999.0000,77.3085,23.2082,26.9795,139.1678,20.2984,20.7090,0.0415,2.3856,0.1179,0.1105,0.7552,
2026-04-15 11:25:00,0.6333,0.0000,0.0000,0.5893,81.8182,44.8274,0.0000,286.2392,31.7664,0.0000,0.0000,0.0000,0.0000,83.8293,83.8293,83.8293,10.4023,87.2033,45.0660,65.2325,18.5912,82.1663,41.8206,178.5772,100.0000,-181.4512,-0.3359,25.4086,61.1707,20.4968,-0.3359,45.8557,21.2097,31.1515,27.9314,44.9436,20.9618,22.0859,-0.1078,27.6303,85.8141,50.0469,28.7461,0.0652,64.2855,21.1561,-49.5556,2.3329,117.3039,102.5113,31.0000,32.5000,35.1953,1.3577,0.6026,20.6624,13.5725,64.5603,42.2632,6.4866,1.7451,7.0028,1.9262,20.4571,12.8641,19.2722,12.3464,1.8075,1.5768,,,,,62.7834,-9999.0000,78.5670,23.3667,27.1995,146.1547,20.5139,20.7952,0.0415,2.3856,0.1179,0.1105,0.7552,
2026-04-15 11:26:00,0.6500,0.0000,0.0000,0.5357,81.8182,6.9036,0.0000,289.5517,31.8443,0.0000,0.0000,0.0000,0.0000,84.2979,84.2979,84.2979,10.5648,88.6964,45.5445,67.0304,17.9397,83.6825,41.1283,181.5064,100.0000,-181.4704,-0.3153,25.4103,61.1128,20.5681,-0.3359,45.8561,21.2289,30.7592,28.2063,44.8393,21.0184,22.1783,-0.1089,27.6447,25.4740,50.0469,28.7563,0.0138,64.2805,21.1962,-49.6798,2.6172,119.8184,102.5133,31.0000,32.5000,35.1953,1.4145,0.6047,20.9256,13.6678,65.4384,42.5682,6.3641,1.5879,6.9959,1.7210,20.2842,6.8632,19.1214,6.5861,1.7978,1.5721,,,,,63.9063,-9999.0000,79.8509,23.5082,27.4978,149.0080,20.5809,20.8444,0.0415,2.3856,0.1179,0.1105,0.7552,
2026-04-15 11:27:00,0.6667,6.7857,6.7857,1.6071,81.8154,51.2051,0.0000,292.7485,31.9627,0.0000,0.0000,0.0000,0.0000,83.0641,83.0641,83.0641,10.0469,86.7919,45.3749,66.3877,18.0264,83.3407,41.4645,183.3285,100.0000,-181.4097,-0.3359,25.4560,61.1376,20.5364,-0.3359,45.8440,21.2566,30.6569,28.1453,44.8587,20.9615,22.2202,-0.1115,27.6775,92.5275,50.0469,28.7512,0.0344,64.2685,21.2309,-49.9849,2.2008,116.0494,102.5081,31.0000,32.5000,35.1953,1.3989,0.6035,20.7916,13.5307,65.0653,42.1386,5.5011,1.4895,6.1635,1.5992,20.5113,13.4207,19.2863,12.8935,1.8006,1.5701,,,,,64.5610,-9999.0000,79.1163,23.4463,27.2899,138.3490,20.3936,20.8365,0.0424,2.1230,0.1166,0.1072,0.6209,
2026-04-15 11:28:00,0.6833,10.0000,3.2143,1.9643,81.8140,58.7647,0.0000,289.9048,31.9970,0.0000,0.0000,0.0000,0.0000,78.6000,78.6000,78.6000,10.1383,86.8257,45.4199,66.5489,18.5111,82.7246,39.5930,185.2329,100.0000,-181.4426,-0.3359,25.4543,60.9948,20.6320,-0.3359,45.8482,21.2891,30.5122,28.2816,44.8326,20.9190,22.2751,-0.1146,27.6822,100.0000,50.0469,28.7647,0.0446,64.2430,21.2661,-49.9746,2.2414,114.3527,102.5052,31.0000,32.5000,35.1953,1.3837,0.5992,20.8135,13.1682,65.0637,41.0074,5.4236,1.4575,6.3859,1.6928,20.4018,13.9737,19.1720,13.4224,1.8020,1.5716,,,,,65.4574,-9999.0000,78.8281,23.3887,27.5362,139.6514,20.2960,20.9430,0.0424,2.1230,0.1166,0.1072,0.6209,
2026-04-15 11:29:00,0.7000,10.0000,0.0000,2.0000,81.8140,44.2601,0.0000,287.5584,32.1327,0.0000,0.0000,0.0000,0.0000,73.9608,73.9608,73.9608,11.2148,89.3724,46.1630,69.4373,18.2793,84.0110,38.0461,186.4465,100.0000,-181.4426,-0.3359,25.4712,61.0612,20.5198,-0.3359,45.8179,21.3231,30.3165,28.3952,44.8828,20.8958,22.2811,-0.1063,27.6991,85.4332,50.0469,28.7664,0.0241,64.1850,21.3098,-50.3167,2.0180,117.7195,102.5074,31.0000,32.5000,35.1953,1.3860,0.6001,20.8072,12.7789,64.9502,39.7946,6.0936,1.6148,6.5311,1.7132,20.3997,12.8079,19.1723,12.2984,1.8029,1.5721,,,,,66.6073,-9999.0000,80.2164,23.4783,27.6645,147.3040,20.3964,20.9335,0.0424,2.1230,0.1166,0.1072,0.6209,
2026-04-15 11:30:00,0.7167,10.0000,0.0000,2.0000,81.8140,2.3211,0.0000,293.8084,32.2004,0.0000,0.0000,0.0000,0.0000,71.4124,71.4124,71.4124,10.2092,90.4195,47.4700,74.8239,18.2206,85.7907,37.3232,186.3503,100.0000,-181.4426,-0.3359,25.5139,60.9969,20.5979,-0.3359,45.7738,21.3354,30.0277,28.6473,44.8663,20.9404,22.3837,-0.1068,27.7353,13.8098,50.0469,28.7596,-0.0479,64.1624,21.3427,-50.5776,2.5055,120.6557,102.5103,31.0000,32.5000,35.1953,1.4098,0.6018,20.9089,12.6135,65.2828,39.2748,6.1778,1.5707,6.8303,1.6777,16.2933,4.3625,15.2103,4.1221,1.8028,1.5734,,,,,67.6335,-9999.0000,81.6091,23.6975,28.0786,149.6259,20.5437,20.9579,0.0424,2.1230,0.1166,0.1072,0.6209,
2026-04-15 11:31:00,0.7333,10.0000,0.0000,2.0000,81.8140,51.0003,0.0000,295.2007,32.3240,0.0000,0.0000,0.0000,0.0000,68.3333,68.3333,68.3333,10.0774,84.5613,52.4827,100.1510,25.3938,84.0121,40.4370,186.5169,100.0000,-181.4346,-0.3359,25.5972,60.9797,20.6426,-0.3359,45.7573,21.3479,29.1616,29.5819,44.7089,21.0176,22.4059,-0.1073,27.7944,92.3542,50.0469,28.7596,-0.0171,64.1935,21.3595,-50.4571,2.4040,116.3835,102.5127,31.0000,32.5000,35.8620,1.3747,0.5990,20.8483,12.2777,65.1129,38.2223,6.0104,1.6126,6.4741,1.7001,20.6202,13.4459,19.3697,12.9136,1.7981,1.5650,,,,,64.0231,-9999.0000,79.7735,24.3783,29.7079,137.2181,20.6494,20.9415,0.0424,2.1230,0.1166,0.1072,0.6209,
2026-04-15 11:32:00,0.7500,10.0000,0.0000,2.0000,81.8140,58.5857,0.0000,288.7298,32.4740,0.0000,0.0000,0.0000,0.0000,66.2978,66.2978,66.2978,11.1336,87.5695,57.5889,132.9190,33.3357,82.9902,42.5129,186.3977,100.0000,-181.4647,-0.3256,25.8256,60.9053,20.7085,-0.3359,45.7565,21.3638,26.0189,32.6598,44.4940,21.2229,22.4305,-0.1084,27.8837,100.0000,50.0469,28.7461,0.0858,64.4230,21.3896,-50.2495,2.1195,114.9928,102.5048,31.0000,32.5000,36.8620,1.3837,0.5992,20.8083,12.1015,64.9716,37.6865,6.1101,1.5923,6.4635,1.6753,20.5353,14.0375,19.2885,13.4854,1.7815,1.5501,,,,,64.0977,-9999.0000,80.2653,27.0567,33.0407,138.4773,20.5517,20.5463,0.0424,2.1230,0.1166,0.1072,0.6209,
2026-04-15 11:33:00,0.7667,10.0000,0.0000,1.7679,81.8140,14.5182,0.0000,292.4017,32.7732,0.0000,0.0000,0.0000,0.0000,65.2888,65.2888,65.2888,10.5241,93.1914,59.0409,144.3913,30.4627,87.0363,39.3990,185.9888,100.0000,-181.4372,-0.3359,25.9906,60.8475,20.8225,-0.3359,45.7709,21.3886,23.2266,34.8426,44.4411,21.2435,22.4253,-0.1089,27.9785,46.4419,50.0469,28.7630,0.0035,64.9338,21.4859,-49.9422,2.5158,119.9927,102.5074,31.0000,32.6667,38.0286,1.3925,0.6060,20.8350,12.0426,65.0465,37.4883,6.3107,1.5906,6.8659,1.6825,15.4984,8.0105,14.3359,7.6111,1.7756,1.5470,,,,,67.3240,-9999.0000,83.4748,29.2216,34.2847,147.9101,20.3649,20.5826,0.0424,2.1230,0.1166,0.1072,0.6209,
2026-04-15 11:34:00,0.7833,33.0357,23.0357,3.3036,81.8045,2.1445,0.0000,293.6777,33.0715,0.0000,0.0000,0.0000,0.0000,64.9661,64.9661,64.9661,10.3516,93.9758,59.5628,148.7330,28.6622,89.2490,38.5551,185.5457,100.0000,-181.4237,-0.3359,26.2630,60.9057,20.6941,-0.3359,45.7357,21.4200,21.8038,35.7827,44.5140,21.1751,22.4749,-0.1120,28.0564,16.0409,50.0469,28.7563,-0.0582,65.5135,21.6395,-49.6449,2.5766,121.3539,102.5077,31.0000,33.5000,38.1953,1.4175,0.6085,20.9563,12.0048,65.3951,37.3742,6.1329,1.5805,6.5986,1.6933,8.8923,3.6395,7.7550,3.3037,1.7826,1.5470,,,,,69.3321,-9999.0000,84.7537,29.6836,34.8280,144.8988,20.0142,20.4602,0.0424,2.1230,0.1166,0.1072,0.6209,
2026-04-15 11:35:00,0.8000,137.8571,104.8214,13.7857,81.7610,57.5976,0.0000,288.3308,33.4044,0.0000,0.0000,0.0000,0.0000,64.9682,64.9682,64.9682,11.0726,91.9055,59.6440,149.4103,29.9465,88.2091,40.4673,185.3582,100.0000,-181.3630,-0.3256,26.3002,60.9035,20.7411,-0.3359,45.7666,21.4611,21.1679,36.1141,44.3281,21.3595,22.4415,-0.1084,28.1292,99.1243,50.0469,28.7512,0.0241,66.0193,21.7758,-21.5431,2.0992,115.3667,102.5100,31.0000,33.5000,38.1953,1.4081,0.6113,20.7215,11.9490,64.6467,37.2052,6.4719,1.5984,7.0246,1.6953,20.6230,13.9818,19.3641,13.4320,1.7710,1.5403,,,,,70.3070,-9999.0000,83.6522,30.3875,35.3172,132.5469,21.0638,21.1490,0.0424,2.1230,0.1166,0.1072,0.6209,
2026-04-15 11:36:00,0.8167,250.8929,113.0357,25.0893,81.7139,58.3060,0.0000,292.3012,33.6313,0.0000,0.0000,0.0000,0.0000,66.5979,66.5979,66.5979,10.0774,92.5995,60.0493,152.9574,30.8819,87.8962,41.0982,184.7669,100.0000,-181.3488,-0.3256,26.4082,60.7096,21.0044,-0.3461,45.7530,21.5137,20.9048,36.2587,43.9622,21.5354,22.5025,-0.1084,28.1750,100.0000,50.0469,28.7630,0.1064,66.4714,21.9631,-50.1292,2.2820,115.0992,102.5095,31.0000,33.5000,38.1953,1.3983,0.6140,20.7540,12.0741,64.8351,37.6063,6.0334,1.5799,6.5271,1.6908,20.4489,13.9891,19.2040,13.4342,1.7774,1.5442,,,,,71.4445,-9999.0000,83.7748,30.6142,35.3121,138.7281,20.9519,21.0337,0.0424,2.1230,0.1166,0.1072,0.6209,
2026-04-15 11:37:00,0.8333,625.5357,374.6429,61.8750,81.5560,17.7170,0.0000,288.3184,33.8697,0.0000,0.0000,0.0000,0.0000,66.1841,66.1841,66.1841,11.1437,95.4615,60.3835,155.9446,29.2226,89.7422,40.4063,185.1501,100.0000,-181.4070,-0.3359,26.4179,60.5796,20.8947,-0.3359,45.7381,21.5727,20.6788,36.4010,43.8281,21.4573,22.5362,-0.1063,28.2090,51.7751,50.0469,28.7647,0.0652,66.8482,22.1279,-55.7477,2.4141,120.1285,102.5166,31.0000,33.5000,38.1953,1.3895,0.6159,20.8187,12.1036,65.0709,37.6942,6.2394,1.5848,6.9611,1.6963,16.5915,8.7369,15.4130,8.3435,1.7711,1.5409,,,,,72.7998,-9999.0000,85.6898,30.7395,35.6019,149.2482,20.9849,21.3934,0.0424,2.1230,0.1166,0.1072,0.6209,
2026-04-15 11:38:00,0.8500,780.0000,154.4643,77.0000,81.4901,1.0909,0.0000,294.4933,34.0728,0.0000,0.0000,0.0000,0.0000,66.9425,66.9425,66.9425,10.0977,95.7522,60.7690,159.4309,28.1976,91.1510,39.6230,184.8194,100.0000,-181.3824,-0.3359,26.6011,60.6148,20.8850,-0.3359,45.6921,21.6396,20.5471,36.4960,43.7271,21.5150,22.5281,-0.1084,28.2548,11.1749,50.0469,28.7529,-0.0068,67.1710,22.2458,-52.9719,2.7087,121.9262,102.5198,31.0000,33.5000,38.8620,1.4120,0.6174,20.8892,12.1828,65.2478,37.9336,6.2103,1.5897,6.7582,1.6825,7.1867,2.6842,6.1547,2.4275,1.7700,1.5397,,,,,73.7061,-9999.0000,86.6128,30.8685,35.4999,147.5101,20.7787,21.1796,0.0424,2.1230,0.1166,0.1072,0.6209,
2026-04-15 11:39:00,0.8667,780.0000,0.0000,77.0000,81.4901,56.1507,0.0000,287.3859,34.2969,0.0000,0.0000,0.0000,0.0000,65.5884,65.5884,65.5884,11.0828,93.5132,60.7048,158.8572,29.5755,89.8146,39.8469,185.1008,100.0000,-181.4015,-0.3359,26.6717,60.5578,20.9050,-0.3359,45.6212,21.6968,20.3203,36.7277,43.7475,21.4410,22.5609,-0.1078,28.2951,97.8944,50.0469,28.7596,0.0446,67.3984,22.3764,-52.1604,2.3328,115.8716,102.5139,31.0000,33.5000,39.1953,1.4102,0.6175,20.7293,11.9960,64.6600,37.3480,6.2579,1.5597,6.7354,1.6697,20.5890,13.8819,19.3342,13.3348,1.7684,1.5404,,,,,74.1291,-9999.0000,85.1325,30.9768,35.6719,133.6803,20.3906,20.9496,0.0424,2.1230,0.1166,0.1072,0.6209,
2026-04-15 11:40:00,0.8833,780.0000,0.0000,77.0000,81.4901,58.0813,0.0000,291.1095,34.5128,0.0000,0.0000,0.0000,0.0000,67.6027,67.6027,67.6027,10.0772,93.8337,60.7913,159.6209,30.3711,89.1926,39.5826,184.5971,100.0000,-181.3632,-0.3256,26.8917,60.6928,20.7547,-0.3359,45.5517,21.7350,20.2066,36.7935,43.9630,21.3766,22.6081,-0.1104,28.3574,100.0000,50.0469,28.7444,0.0755,67.6059,22.4803,-51.6879,2.2922,115.2645,102.5130,31.0000,33.5000,39.3620,1.3954,0.6176,20.6979,12.1527,64.6659,37.8397,6.1919,1.5857,6.6566,1.6946,20.4096,13.9642,19.1850,13.4117,1.7646,1.5344,,,,,74.8371,-9999.0000,85.1203,30.9646,35.8636,137.8663,20.4228,20.9726,0.0424,2.1230,0.1166,0.1072,0.6209,
2026-04-15 11:41:00,0.9000,780.8929,0.8929,77.0893,81.4897,19.2128,0.0000,288.7414,34.7140,0.0000,0.0000,0.0000,0.0000,67.2906,67.2906,67.2906,10.6866,96.4311,61.2961,164.4083,29.3342,90.7569,42.0850,184.8112,100.0000,-181.3550,-0.3359,26.8341,60.5362,21.0324,-0.3359,45.5409,21.7772,20.1248,36.8716,43.9223,21.4367,22.6055,-0.1089,28.4155,54.5003,50.0469,28.7563,0.0858,67.8423,22.5445,-50.5581,2.5056,120.1582,102.5112,31.0000,33.5000,39.3620,1.4116,0.6156,20.7828,12.1826,64.8980,37.9338,5.9956,1.5768,6.6188,1.6886,16.8531,9.0176,15.6587,8.5993,1.7634,1.5318,,,,,75.5634,-9999.0000,86.9022,31.3185,35.8890,148.3804,20.9836,21.3243,0.0424,2.1230,0.1166,0.1072,0.6209,
2026-04-15 11:42:00,0.9167,1201.4286,420.5357,119.1429,81.3078,0.6335,0.0000,291.8006,34.8477,0.0000,0.0000,0.0000,0.0000,67.2866,67.2866,67.2866,10.5953,97.2116,61.6864,168.1479,28.1394,92.3282,38.7375,184.9081,100.0000,-181.3441,-0.3359,26.8274,60.3933,21.2048,-0.3359,45.5389,21.8284,20.1714,36.7797,43.6191,21.5704,22.6001,-0.1146,28.4244,7.9898,50.0469,28.7546,-0.0273,68.0594,22.6095,-50.5992,2.7086,122.3427,102.5176,31.0000,33.5000,39.1953,1.3770,0.6148,20.8119,12.1969,64.9778,37.9892,6.3566,1.5663,6.7207,1.6686,6.7224,2.3013,5.5992,1.9803,1.7650,1.5303,,,,,76.0481,-9999.0000,87.9932,31.6089,35.8623,147.1270,21.1084,21.5040,0.0424,2.1230,0.1166,0.1072,0.6209,
2026-04-15 11:43:00,0.9333,1500.1786,298.7500,149.0179,81.1764,55.2982,0.0000,289.8418,34.8984,0.0000,0.0000,0.0000,0.0000,67.2814,67.2814,67.2814,10.1888,94.3156,61.7226,168.4823,29.7056,90.9384,39.9891,184.9413,100.0000,-181.3496,-0.3359,26.8646,60.1801,21.3428,-0.3359,45.5130,21.8794,20.1155,36.8268,43.6111,21.5456,22.6586,-0.1073,28.4569,97.2642,50.0469,28.7529,-0.0582,68.1901,22.7154,-51.5943,2.2719,116.1494,102.5118,31.0000,33.5000,39.1953,1.4052,0.6194,20.7051,12.1129,64.6700,37.7164,6.0221,1.5649,6.4003,1.6765,20.5564,13.8067,19.3089,13.2608,1.7677,1.5311,,,,,75.9999,-9999.0000,86.5093,31.7609,36.2154,133.6138,21.4977,21.7528,0.0424,2.1230,0.1166,0.1072,0.6209,
2026-04-15 11:44:00,0.9500,1633.0357,132.8571,160.0000,81.1174,58.1634,0.0000,287.8985,35.0227,0.0000,0.0000,0.0000,0.0000,67.5928,67.5928,67.5928,10.9101,94.9180,61.9095,170.3316,31.0389,89.9961,40.3655,184.9501,100.0000,-181.3550,-0.3359,26.9221,59.9332,21.4932,-0.3359,45.4481,21.9085,20.1029,36.8111,43.4903,21.5866,22.7005,-0.1099,28.4789,100.0000,50.0469,28.7563,0.0755,68.3242,22.8094,-54.6201,2.2211,115.1694,102.5156,31.0000,33.5000,39.1953,1.3979,0.6202,20.6865,12.1671,64.5716,37.8869,6.4499,1.5840,6.9110,1.6702,20.4479,13.9664,19.2157,13.4136,1.7673,1.5317,,,,,76.2540,-9999.0000,86.1463,31.8332,35.8209,137.7252,20.9697,21.4185,0.0424,2.1230,0.1166,0.1072,0.6209,
